id_stand,id_presc,year,Thinning,Debark,t,0,5,10,15,20,25,30,35,40,   45,50,55,60,65,70,75,80,85,90,95,100,>102.5
SSB103         ,SSB101_1       , 2001,    0,    0,    39.0,      0.,      0.,     70.,    310.,    410.,    250.,    150.,     60.,     30.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2002,    0,    0,    40.0,      0.,      0.,     30.,    300.,    390.,    260.,    160.,     50.,     40.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2003,    0,    0,    41.0,      0.,      0.,     20.,    290.,    370.,    240.,    170.,     50.,     50.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2004,    0,    0,    42.0,      0.,      0.,     20.,    240.,    400.,    240.,    150.,     60.,     60.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2005,    0,    0,    43.0,      0.,      0.,     20.,    220.,    380.,    250.,    150.,     70.,     40.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2006,    0,    0,    44.0,      0.,      0.,     20.,    220.,    370.,    230.,    170.,     70.,     50.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2007,    0,    0,    45.0,      0.,      0.,     10.,    170.,    350.,    240.,    170.,     70.,     50.,     30.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2008,    0,    0,    46.0,      0.,      0.,     10.,    150.,    340.,    230.,    180.,     70.,     50.,     30.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2009,    0,    0,    47.0,      0.,      0.,      0.,    130.,    330.,    220.,    190.,     80.,     40.,     40.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2010,    0,    0,    48.0,      0.,      0.,      0.,    120.,    320.,    220.,    160.,    100.,     50.,     40.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2011,    0,    0,    49.0,      0.,      0.,      0.,    110.,    290.,    230.,    180.,    100.,     40.,     40.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2012,    0,    0,    50.0,      0.,      0.,      0.,     90.,    290.,    220.,    180.,    110.,     30.,     40.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2013,    0,    0,    51.0,      0.,      0.,      0.,     70.,    270.,    220.,    150.,    130.,     40.,     40.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2014,    0,    0,    52.0,      0.,      0.,      0.,     70.,    250.,    230.,    150.,    130.,     30.,     40.,     30.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2015,    0,    0,    53.0,      0.,      0.,      0.,     50.,    250.,    200.,    180.,    110.,     50.,     40.,     30.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2016,    0,    0,    54.0,      0.,      0.,      0.,     40.,    220.,    220.,    170.,    120.,     40.,     50.,     30.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2017,    0,    0,    55.0,      0.,      0.,      0.,     30.,    200.,    220.,    170.,    110.,     50.,     40.,     30.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2018,    0,    0,    56.0,      0.,      0.,      0.,     20.,    160.,    200.,    160.,    120.,     50.,     40.,     20.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2019,    0,    0,    57.0,      0.,      0.,      0.,     20.,    140.,    180.,    170.,    110.,     60.,     30.,     30.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2020,    0,    0,    58.0,      0.,      0.,      0.,     20.,    100.,    220.,    150.,    130.,     50.,     40.,     30.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2021,    0,    0,    59.0,      0.,      0.,      0.,     10.,    100.,    220.,    150.,    120.,     60.,     30.,     40.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2022,    0,    0,    60.0,      0.,      0.,      0.,     10.,     80.,    190.,    170.,    120.,     60.,     30.,     30.,     30.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2023,    0,    0,    61.0,      0.,      0.,      0.,     10.,     70.,    190.,    170.,    110.,     70.,     30.,     30.,     20.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2024,    0,    0,    62.0,      0.,      0.,      0.,     10.,     70.,    190.,    170.,    110.,     70.,     20.,     40.,     20.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2025,    0,    0,    63.0,      0.,      0.,      0.,     10.,     70.,    180.,    160.,     90.,    100.,     20.,     30.,     20.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2026,    0,    0,    64.0,      0.,      0.,      0.,     10.,     70.,    170.,    160.,     80.,     90.,     30.,     30.,     20.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2027,    0,    0,    65.0,      0.,      0.,      0.,      0.,     50.,    180.,    160.,     80.,     90.,     20.,     40.,     20.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2028,    0,    0,    66.0,      0.,      0.,      0.,      0.,     50.,    180.,    130.,    110.,     70.,     40.,     30.,     30.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2029,    0,    0,    67.0,      0.,      0.,      0.,      0.,     50.,    170.,    130.,    110.,     70.,     40.,     30.,     20.,     30.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2030,    0,    0,    68.0,      0.,      0.,      0.,      0.,     50.,    130.,    160.,    100.,     80.,     40.,     30.,     20.,     20.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2031,    0,    0,    69.0,      0.,      0.,      0.,      0.,     40.,    140.,    160.,    100.,     80.,     40.,     20.,     30.,     20.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2032,    0,    0,    70.0,      0.,      0.,      0.,      0.,     40.,    120.,    150.,    110.,     80.,     40.,     20.,     30.,     10.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_1       , 2032,    0,    0,    70.0,      0.,      0.,      0.,      0.,     40.,    120.,    150.,    110.,     80.,     40.,     20.,     30.,     10.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 1990,    0,    0,    28.0,      0.,      0.,    380.,    630.,    350.,    170.,     60.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 1991,    0,    0,    29.0,      0.,      0.,    340.,    640.,    360.,    180.,     70.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 1992,    0,    0,    30.0,      0.,      0.,    330.,    630.,    360.,    190.,     80.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 1992,    1,    0,    30.0,      0.,      0.,      0.,     90.,    190.,    160.,     50.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 1993,    0,    0,    31.0,      0.,      0.,      0.,     80.,    140.,    220.,     30.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 1994,    0,    0,    32.0,      0.,      0.,      0.,     60.,    120.,    230.,     60.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 1995,    0,    0,    33.0,      0.,      0.,      0.,     30.,    120.,    240.,     60.,     40.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 1996,    0,    0,    34.0,      0.,      0.,      0.,     30.,    110.,    210.,     90.,     50.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 1997,    0,    0,    35.0,      0.,      0.,      0.,     30.,    110.,    200.,    100.,     40.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 1998,    0,    0,    36.0,      0.,      0.,      0.,     30.,     90.,    190.,    130.,     30.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 1999,    0,    0,    37.0,      0.,      0.,      0.,     20.,    100.,    180.,    140.,     30.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2000,    0,    0,    38.0,      0.,      0.,      0.,     10.,     80.,    190.,    150.,     30.,     30.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2001,    0,    0,    39.0,      0.,      0.,      0.,      0.,     90.,    180.,    140.,     40.,     40.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2002,    0,    0,    40.0,      0.,      0.,      0.,      0.,     90.,    150.,    160.,     50.,     40.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2002,    1,    0,    40.0,      0.,      0.,      0.,      0.,     50.,    100.,    100.,     30.,     40.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2003,    0,    0,    41.0,      0.,      0.,      0.,      0.,     50.,     90.,    110.,     30.,     30.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2004,    0,    0,    42.0,      0.,      0.,      0.,      0.,     50.,     70.,    120.,     40.,     20.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2005,    0,    0,    43.0,      0.,      0.,      0.,      0.,     50.,     60.,    110.,     60.,     20.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2006,    0,    0,    44.0,      0.,      0.,      0.,      0.,     50.,     60.,    110.,     60.,     10.,     30.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2007,    0,    0,    45.0,      0.,      0.,      0.,      0.,     50.,     40.,    120.,     70.,     10.,     30.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2008,    0,    0,    46.0,      0.,      0.,      0.,      0.,     50.,     40.,    110.,     80.,      0.,     40.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2009,    0,    0,    47.0,      0.,      0.,      0.,      0.,     30.,     60.,    100.,     70.,     20.,     30.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2010,    0,    0,    48.0,      0.,      0.,      0.,      0.,     20.,     70.,     80.,     90.,     20.,     20.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2011,    0,    0,    49.0,      0.,      0.,      0.,      0.,     20.,     70.,     80.,     80.,     30.,     20.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2012,    0,    0,    50.0,      0.,      0.,      0.,      0.,     20.,     50.,    100.,     80.,     30.,     20.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2012,    1,    0,    50.0,      0.,      0.,      0.,      0.,     10.,     40.,     90.,     60.,     10.,     20.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2013,    0,    0,    51.0,      0.,      0.,      0.,      0.,     10.,     40.,     90.,     60.,     10.,     20.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2014,    0,    0,    52.0,      0.,      0.,      0.,      0.,     10.,     40.,     80.,     60.,     20.,     10.,     30.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2015,    0,    0,    53.0,      0.,      0.,      0.,      0.,     10.,     30.,     80.,     50.,     40.,     10.,     20.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2016,    0,    0,    54.0,      0.,      0.,      0.,      0.,     10.,     30.,     80.,     50.,     40.,      0.,     20.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2017,    0,    0,    55.0,      0.,      0.,      0.,      0.,     10.,     30.,     60.,     70.,     40.,      0.,     20.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2018,    0,    0,    56.0,      0.,      0.,      0.,      0.,      0.,     40.,     60.,     70.,     40.,      0.,     20.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2019,    0,    0,    57.0,      0.,      0.,      0.,      0.,      0.,     40.,     50.,     80.,     40.,      0.,     20.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2020,    0,    0,    58.0,      0.,      0.,      0.,      0.,      0.,     40.,     50.,     80.,     30.,     10.,     20.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2021,    0,    0,    59.0,      0.,      0.,      0.,      0.,      0.,     40.,     50.,     70.,     40.,     10.,     10.,     30.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2022,    0,    0,    60.0,      0.,      0.,      0.,      0.,      0.,     40.,     30.,     90.,     40.,     10.,     10.,     20.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2023,    0,    0,    61.0,      0.,      0.,      0.,      0.,      0.,     40.,     30.,     70.,     60.,     10.,     10.,     20.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2024,    0,    0,    62.0,      0.,      0.,      0.,      0.,      0.,     40.,     30.,     70.,     50.,     20.,     10.,     10.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2025,    0,    0,    63.0,      0.,      0.,      0.,      0.,      0.,     40.,     30.,     70.,     50.,     20.,      0.,     20.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2026,    0,    0,    64.0,      0.,      0.,      0.,      0.,      0.,     40.,     30.,     70.,     30.,     40.,      0.,     20.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2027,    0,    0,    65.0,      0.,      0.,      0.,      0.,      0.,     40.,     30.,     70.,     30.,     40.,      0.,     20.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2028,    0,    0,    66.0,      0.,      0.,      0.,      0.,      0.,     40.,     30.,     60.,     40.,     40.,      0.,     20.,     10.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2029,    0,    0,    67.0,      0.,      0.,      0.,      0.,      0.,     30.,     40.,     60.,     40.,     40.,      0.,     20.,     10.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2030,    0,    0,    68.0,      0.,      0.,      0.,      0.,      0.,     30.,     20.,     80.,     40.,     40.,      0.,     10.,     20.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2031,    0,    0,    69.0,      0.,      0.,      0.,      0.,      0.,     20.,     30.,     70.,     50.,     30.,     10.,     10.,     10.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2032,    0,    0,    70.0,      0.,      0.,      0.,      0.,      0.,     20.,     30.,     70.,     50.,     30.,     10.,     10.,     10.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_2       , 2032,    0,    0,    70.0,      0.,      0.,      0.,      0.,      0.,     20.,     30.,     70.,     50.,     30.,     10.,     10.,     10.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 1990,    0,    0,    28.0,      0.,      0.,    380.,    630.,    350.,    170.,     60.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 1991,    0,    0,    29.0,      0.,      0.,    330.,    640.,    360.,    180.,     70.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 1992,    0,    0,    30.0,      0.,      0.,    320.,    630.,    360.,    190.,     80.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 1992,    1,    0,    30.0,      0.,      0.,      0.,     70.,    210.,    150.,     60.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 1993,    0,    0,    31.0,      0.,      0.,      0.,     40.,    190.,    190.,     50.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 1994,    0,    0,    32.0,      0.,      0.,      0.,     40.,    150.,    230.,     40.,     30.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 1995,    0,    0,    33.0,      0.,      0.,      0.,     40.,    120.,    220.,     60.,     50.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 1996,    0,    0,    34.0,      0.,      0.,      0.,     30.,    120.,    230.,     60.,     50.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 1997,    0,    0,    35.0,      0.,      0.,      0.,     20.,    110.,    220.,     80.,     60.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 1997,    1,    0,    35.0,      0.,      0.,      0.,      0.,    100.,    190.,     60.,     40.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 1998,    0,    0,    36.0,      0.,      0.,      0.,      0.,     80.,    190.,     80.,     30.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 1999,    0,    0,    37.0,      0.,      0.,      0.,      0.,     70.,    180.,     90.,     30.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 2000,    0,    0,    38.0,      0.,      0.,      0.,      0.,     50.,    180.,    110.,     30.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 2001,    0,    0,    39.0,      0.,      0.,      0.,      0.,     50.,    180.,    110.,     20.,     30.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 2002,    0,    0,    40.0,      0.,      0.,      0.,      0.,     50.,    150.,    120.,     30.,     40.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 2002,    1,    0,    40.0,      0.,      0.,      0.,      0.,     40.,    120.,    110.,     30.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 2003,    0,    0,    41.0,      0.,      0.,      0.,      0.,     30.,    130.,    100.,     40.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 2004,    0,    0,    42.0,      0.,      0.,      0.,      0.,     30.,    110.,    120.,     40.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 2005,    0,    0,    43.0,      0.,      0.,      0.,      0.,     30.,     80.,    140.,     50.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 2006,    0,    0,    44.0,      0.,      0.,      0.,      0.,      0.,    110.,    130.,     50.,     20.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 2007,    0,    0,    45.0,      0.,      0.,      0.,      0.,      0.,    100.,    120.,     70.,     20.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 2007,    1,    0,    45.0,      0.,      0.,      0.,      0.,      0.,     80.,    120.,     60.,     10.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 2008,    0,    0,    46.0,      0.,      0.,      0.,      0.,      0.,     80.,    110.,     70.,     10.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 2009,    0,    0,    47.0,      0.,      0.,      0.,      0.,      0.,     70.,    110.,     60.,     20.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 2010,    0,    0,    48.0,      0.,      0.,      0.,      0.,      0.,     70.,    100.,     70.,     20.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 2011,    0,    0,    49.0,      0.,      0.,      0.,      0.,      0.,     50.,    120.,     70.,     20.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 2012,    0,    0,    50.0,      0.,      0.,      0.,      0.,      0.,     50.,    120.,     60.,     30.,     10.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 2012,    1,    0,    50.0,      0.,      0.,      0.,      0.,      0.,     40.,    100.,     60.,     30.,     10.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 2013,    0,    0,    51.0,      0.,      0.,      0.,      0.,      0.,     30.,     90.,     80.,     30.,     10.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 2014,    0,    0,    52.0,      0.,      0.,      0.,      0.,      0.,     20.,    100.,     80.,     30.,     10.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 2015,    0,    0,    53.0,      0.,      0.,      0.,      0.,      0.,     20.,    100.,     70.,     40.,     10.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 2016,    0,    0,    54.0,      0.,      0.,      0.,      0.,      0.,     10.,     90.,     90.,     40.,      0.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 2017,    0,    0,    55.0,      0.,      0.,      0.,      0.,      0.,     10.,     90.,     70.,     60.,      0.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 2018,    0,    0,    56.0,      0.,      0.,      0.,      0.,      0.,     10.,     80.,     80.,     40.,     20.,     20.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 2019,    0,    0,    57.0,      0.,      0.,      0.,      0.,      0.,     10.,     70.,     80.,     50.,     20.,     10.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 2020,    0,    0,    58.0,      0.,      0.,      0.,      0.,      0.,      0.,     80.,     70.,     60.,     20.,     10.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 2021,    0,    0,    59.0,      0.,      0.,      0.,      0.,      0.,      0.,     80.,     70.,     50.,     30.,     10.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
SSB103         ,SSB101_3       , 2022,    0,    0,    60.0,      0.,      0.,      0.,      0.,      0.,      0.,     70.,     70.,     60.,     30.,     10.,     10.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.,      0.
